id;name;geoid;geoname;DM;datetime;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.05;2018-03-18T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.7;2018-03-18T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.33;2018-03-18T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;20.1;2018-03-18T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;28.13;2018-03-18T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38;2018-03-18T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.44;2018-03-18T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.7;2018-03-18T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.5;2018-03-18T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.48;2018-03-18T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.99;2018-03-18T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;43.63;2018-03-19T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.8;2018-03-19T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.91;2018-03-19T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.7;2018-03-19T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.5;2018-03-19T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.81;2018-03-19T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.21;2018-03-19T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.1;2018-03-19T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.63;2018-03-19T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60;2018-03-19T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.4;2018-03-19T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.27;2018-03-19T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.49;2018-03-19T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.99;2018-03-19T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;43.63;2018-03-19T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.79;2018-03-19T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.11;2018-03-19T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.11;2018-03-19T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.01;2018-03-19T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47;2018-03-19T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.02;2018-03-19T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.17;2018-03-19T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.44;2018-03-19T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.71;2018-03-19T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35;2018-03-20T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.69;2018-03-20T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.59;2018-03-20T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.02;2018-03-20T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;31.38;2018-03-20T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.89;2018-03-20T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35;2018-03-20T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.4;2018-03-20T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;43.77;2018-03-20T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.01;2018-03-20T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.81;2018-03-20T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.4;2018-03-20T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.1;2018-03-20T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.1;2018-03-20T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35.9;2018-03-20T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.1;2018-03-20T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.2;2018-03-20T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.3;2018-03-20T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.74;2018-03-20T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.01;2018-03-20T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.99;2018-03-20T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.25;2018-03-20T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.6;2018-03-20T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.1;2018-03-20T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.89;2018-03-21T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.89;2018-03-21T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.02;2018-03-21T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.89;2018-03-21T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.89;2018-03-21T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.02;2018-03-21T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.81;2018-03-21T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.89;2018-03-21T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.44;2018-03-21T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.38;2018-03-21T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.5;2018-03-21T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.43;2018-03-21T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.05;2018-03-21T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.05;2018-03-21T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.79;2018-03-21T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.69;2018-03-21T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.51;2018-03-21T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.4;2018-03-21T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.52;2018-03-21T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.11;2018-03-21T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.83;2018-03-21T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.96;2018-03-21T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.22;2018-03-21T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.66;2018-03-21T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.45;2018-03-22T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.78;2018-03-22T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.05;2018-03-22T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.77;2018-03-22T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.31;2018-03-22T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50;2018-03-22T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.02;2018-03-22T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.99;2018-03-22T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;63.15;2018-03-22T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;59.59;2018-03-22T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.91;2018-03-22T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.56;2018-03-22T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.01;2018-03-22T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.32;2018-03-22T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.36;2018-03-22T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.28;2018-03-22T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.74;2018-03-22T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.27;2018-03-22T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.31;2018-03-22T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.71;2018-03-22T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;65;2018-03-22T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.42;2018-03-22T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.52;2018-03-22T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.77;2018-03-22T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.94;2018-03-23T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.48;2018-03-23T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.95;2018-03-23T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.49;2018-03-23T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.55;2018-03-23T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.78;2018-03-23T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2018-03-23T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.31;2018-03-23T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.05;2018-03-23T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;57.05;2018-03-23T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.91;2018-03-23T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.89;2018-03-23T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;51.87;2018-03-23T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.35;2018-03-23T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.23;2018-03-23T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.51;2018-03-23T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.81;2018-03-23T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.79;2018-03-23T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.69;2018-03-23T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.67;2018-03-23T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.41;2018-03-23T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.51;2018-03-23T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.04;2018-03-23T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35.89;2018-03-23T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;30;2018-03-24T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;22.23;2018-03-24T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;19.1;2018-03-24T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;11;2018-03-24T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;10.49;2018-03-24T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;10.49;2018-03-24T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;11;2018-03-24T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;13;2018-03-24T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;13.2;2018-03-24T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;19.98;2018-03-24T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;21;2018-03-24T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;20.31;2018-03-24T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;19.98;2018-03-24T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;20.39;2018-03-24T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;20.01;2018-03-24T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;15.89;2018-03-24T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;15.33;2018-03-24T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;19.98;2018-03-24T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;23.57;2018-03-24T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.3;2018-03-24T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49;2018-03-24T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.8;2018-03-24T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2018-03-24T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35.4;2018-03-24T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.74;2018-03-25T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45;2018-03-25T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.85;2018-03-25T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.28;2018-03-25T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.24;2018-03-25T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38;2018-03-25T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.6;2018-03-25T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.23;2018-03-25T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.45;2018-03-25T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.36;2018-03-25T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;46.17;2018-03-25T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.7;2018-03-25T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.1;2018-03-25T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.95;2018-03-25T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.9;2018-03-25T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36;2018-03-25T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;36.86;2018-03-25T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.38;2018-03-25T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.16;2018-03-25T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.12;2018-03-25T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.02;2018-03-25T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.24;2018-03-25T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.39;2018-03-25T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.12;2018-03-26T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.53;2018-03-26T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.92;2018-03-26T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.01;2018-03-26T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.25;2018-03-26T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.86;2018-03-26T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.28;2018-03-26T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.15;2018-03-26T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.13;2018-03-26T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;60.13;2018-03-26T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.66;2018-03-26T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.28;2018-03-26T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.99;2018-03-26T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.52;2018-03-26T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.84;2018-03-26T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.34;2018-03-26T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.03;2018-03-26T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.09;2018-03-26T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.8;2018-03-26T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.69;2018-03-26T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;61.64;2018-03-26T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;62.42;2018-03-26T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.91;2018-03-26T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.18;2018-03-26T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.49;2018-03-27T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.83;2018-03-27T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38;2018-03-27T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.01;2018-03-27T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;37.83;2018-03-27T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.98;2018-03-27T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.47;2018-03-27T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.01;2018-03-27T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.11;2018-03-27T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;58.11;2018-03-27T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;55.99;2018-03-27T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.73;2018-03-27T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.52;2018-03-27T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;47.34;2018-03-27T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;43.98;2018-03-27T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.31;2018-03-27T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.73;2018-03-27T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.22;2018-03-27T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42;2018-03-27T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.41;2018-03-27T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;52.68;2018-03-27T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;54.99;2018-03-27T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.92;2018-03-27T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.01;2018-03-27T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.74;2018-03-28T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35.45;2018-03-28T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.72;2018-03-28T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;32.62;2018-03-28T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.3;2018-03-28T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;35.05;2018-03-28T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;41.94;2018-03-28T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.69;2018-03-28T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.76;2018-03-28T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;56.8;2018-03-28T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;53.02;2018-03-28T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;50.92;2018-03-28T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.62;2018-03-28T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.99;2018-03-28T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.7;2018-03-28T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;44.07;2018-03-28T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;42.35;2018-03-28T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.72;2018-03-28T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.16;2018-03-28T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.99;2018-03-28T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;48.19;2018-03-28T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;49.69;2018-03-28T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;45.39;2018-03-28T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.46;2018-03-28T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.23;2018-03-29T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;31;2018-03-29T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;26.23;2018-03-29T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;25.22;2018-03-29T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;25.49;2018-03-29T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;25.98;2018-03-29T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;26.74;2018-03-29T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;33.73;2018-03-29T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;39.84;2018-03-29T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;43.01;2018-03-29T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;40.54;2018-03-29T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;38.86;2018-03-29T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;34.73;2018-03-29T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;32.48;2018-03-29T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;26.74;2018-03-29T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;23.32;2018-03-29T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;15.33;2018-03-29T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;12;2018-03-29T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;12.4;2018-03-29T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;12.4;2018-03-29T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;25.52;2018-03-29T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;30;2018-03-29T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;26.74;2018-03-29T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;23.02;2018-03-29T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;7.5;2018-03-30T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-30T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;4.35;2018-03-30T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;3.54;2018-03-30T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.35;2018-03-30T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.61;2018-03-30T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;4.25;2018-03-30T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.35;2018-03-30T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.35;2018-03-30T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.09;2018-03-30T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.35;2018-03-30T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-30T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.09;2018-03-30T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-30T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;4.5;2018-03-30T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.32;2018-03-30T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-30T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-30T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.31;2018-03-30T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5;2018-03-30T19:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.35;2018-03-30T20:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;9.97;2018-03-30T21:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;7.5;2018-03-30T22:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.09;2018-03-30T23:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-31T00:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.31;2018-03-31T01:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-31T02:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-31T03:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-31T04:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-31T05:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.3;2018-03-31T06:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;2.54;2018-03-31T07:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.27;2018-03-31T08:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;8.85;2018-03-31T09:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;10.65;2018-03-31T10:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;8.85;2018-03-31T11:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;6.7;2018-03-31T12:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;8.85;2018-03-31T13:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;9.2;2018-03-31T14:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-31T15:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;5.48;2018-03-31T16:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;6.06;2018-03-31T17:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;12.4;2018-03-31T18:00:00;;;;;;;
600;Precio mercado SPOT Diario;3;España;25.61;2018-03-31T19:00:00;;;;;;;
